"video_id","feature_names"
"brightcove5703062028001","Human, Person, People, Transportation, Vehicle, Motorcycle, Automobile, Car, Flora, Plant, Jar, Pottery, Potted Plant, Vase, Road, Headrest, Cushion, Home Decor, Intersection, Clothing"
"brightcove5751469694001","Nature, Trademark, Logo, Cloud, Sky, Snow, Outdoors, Weather, Cumulus, Building, Winter, Arctic, Ice, Housing, House, Villa"
"brightcove5760413818001","Word, Text, Airplane, TEXT_TOP_LEFT, Transportation, Trademark, Logo, Aircraft, TEXT_MIDDLE_CENTER, TEXT_MIDDLE_RIGHT, TEXT_MIDDLE_LEFT, Biplane, Adventure, Gliding, Leisure Activities, Warplane, Bomber, Porthole, Window, Nature"
"brightcove5765818028001","Human, Person, People, Car, Automobile, Transportation, Vehicle, Jeep, Snowplow, Bulldozer, Tractor, Convertible, Couch, Furniture, Snow, Windshield, Headrest, Cushion, Home Decor, Suv"
"brightcove5771441496001","Automobile, Car, Person, People, Human, Transportation, Vehicle, Convertible, Suv, Urban, Architecture, Building, Skyscraper, Town, City, High Rise, Driving, Headrest, Road, Home Decor"
"brightcove5779451769001","People, Person, Human, Driving, Transportation, Beard, Vehicle, Gearshift, Airplane, Trademark, Logo, Car, Automobile, Aircraft, Smoke, Convertible, Head, Finger, Headrest, Fisheye"
"brightcove5784702373001","Human, People, Person, Transportation, Nature, Vehicle, Field, Outdoors, Flora, Plant, Automobile, Car, Tree, Animal, Driving, Wildlife, Mammal, Mountain, Suv, Bison"
"brightcove5788218395001","Human, Person, People, Automobile, Car, Transportation, Vehicle, Suv, Parking Lot, Parking, Sports Car, Coupe, Electronics, Trademark, Logo, Snow, Oscilloscope, TEXT_TOP_CENTER, Suitcase, Outdoors"
"brightcove5791506952001","Transportation, Cockpit, Aircraft, Airplane, People, Person, Human, Helicopter, Flight, Glider, Truck, Tow Truck, Weapon, Studio, Hardware, Electronics, Biplane, Trademark, Logo, Computer Hardware"
"brightcove5804991439001","Human, Person, People, Transportation, Car, Automobile, Vehicle, Driving, Suv, Convertible, Headrest, Home Decor, Cushion, Road, Dirt Road, Gravel, Offroad, Nature, Jeep, Flood"
"facebook10153506986619205","Human, Person, People, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, Audience, Speech, Crowd, Coat, Clothing, Overcoat, Debate, Suit, Electronics, Finger, Laptop"
"facebook10153509252579205","Person, Human, People, Clothing, Coat, Overcoat, Crowd, Suit, Parade, Poster, Audience, Speech, Celebrating, Glasses, Jury, Head, Microphone, Electronics, Billboard, Laptop"
"facebook10153515990184205","People, Human, Person, Poster, Overcoat, Clothing, Coat, Suit, TEXT_MIDDLE_LEFT, TEXT_BOTTOM_LEFT, Performer, Electronics, Screen, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, Monitor, LCD Screen, Text, Crowd, Audience"
"facebook10153522262444205","Person, Human, People, TEXT_BOTTOM_LEFT, TEXT_MIDDLE_LEFT, TEXT_BOTTOM_RIGHT, Text, Speech, Crowd, Audience, TEXT_BOTTOM_CENTER"
"facebook10153641106459205","People, Human, Person, Coat, Overcoat, Clothing, Suit, Billboard, Scoreboard, Poster, Collage, TEXT_BOTTOM_CENTER, TEXT_TOP_LEFT, TEXT_MIDDLE_CENTER, TEXT_MIDDLE_LEFT, TEXT_BOTTOM_LEFT, Audience, Crowd, Speech, Electronics"
"facebook10153644028414205","Human, Person, People, Plant, Flora, Speech, Audience, Crowd, Jar, Pottery, Electronics, Potted Plant, Vase, Animal, Laptop, Moss, Aquarium, Water, Sea Life, Pc"
"facebook10153686408054205","People, Human, Person, Poster, Collage, Piano, Leisure Activities, Musical Instrument, Television, TV, Night Life, Music, Table, Door, Sliding Door, Electronics, Night Club, Furniture, Pool Table, Bartender"
"facebook10153732194354205","People, Human, Person, TEXT_BOTTOM_CENTER, Poster, TEXT_BOTTOM_LEFT, Paper, Brochure, Flyer, TEXT_BOTTOM_RIGHT, TEXT_TOP_LEFT, Trademark, Logo, Electronics, Suit, Coat, Clothing, Overcoat, Judge, TEXT_TOP_CENTER"
"facebook10153900823698387","Barack Obama, Human, People, Person, Henrietta Swan Leavitt, Jar, Flora, Plant, Game, Domino, Trademark, Logo, Pottery, Coat, Overcoat, Clothing, Suit, Potted Plant, Vase, Poster"
"facebook10153913263439205","Person, People, Human, Table, Pool Table, Furniture, Indoors, Billiard Room, Room, Electronics, TEXT_TOP_RIGHT, Poster, Screen, Brochure, Paper, Flyer, Billboard, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, TEXT_TOP_LEFT"
"facebook10153931718949205","Human, People, Person, Medication, Urban, Billboard, Building, Logo, Trademark, City, Town, Clothing, Coat, Overcoat, High Rise, TEXT_BOTTOM_CENTER, Suit, Boat, Pub, Bar Counter"
"facebook10153980800285891","Food, Plant, Flora, Produce, Vegetable, Carrot, Bowl, Trademark, Logo, Person, People, Human, Spoon, Cutlery, Butter, Bean, Fondue, Chocolate"
"facebook10154003162580891","Plant, Flora, Jar, Pottery, Vase, Mint, Potted Plant, Herbs, Planter, Beverage, Drink, Human, Person, People, Food, Alcohol, Mojito, Cocktail, Produce, Fruit"
"facebook10154016692905891","Food, Plant, Flora, Dessert, Pastry, Donut, Vegetable, Produce, Cauliflower, Person, Human, People"
"facebook10154035732095891","Plant, Flora, Food, Fruit, Produce, People, Person, Human, Pineapple, Beverage, Drink, Strawberry, Glass, Jar, Kiwi, Vegetable, Asparagus, Pottery"
"facebook10154080753485891","Drink, Beverage, Alcohol, Cocktail, Plant, Flora, Food, Fruit, Produce, Shaker, Watermelon, Bottle, Jar, Melon, Glass, Mint, Pottery, Vase, Herbs, Planter"
"facebook10154084683345891","Alcohol, Drink, Beverage, Cocktail, Flora, Plant, Glass, Person, People, Human, Citrus Fruit, Fruit, Grapefruit, Lime, Produce, Food"
"facebook10154098159620891","Food, Bbq, Cooking, Animal, Invertebrate, Sea Life, Oyster, Clam, Seashell, Person, Human, People, Cup, Trademark, Logo, Drink, Beverage, Lemonade, Bowl"
"facebook10154098193110891","Cooking, Food, Person, Human, People, Bbq, Plant, Flora, Trademark, Logo, Produce, Cucumber, Vegetable, Bowl, Cup"
"facebook10154110950056727","Food, Animal, Seafood, Shrimp, Sea Life, Invertebrate, Pasta, Flora, Plant, Vegetable, Produce, Bean Sprout, Sprout, Macaroni, Custard, Tortellini, Chocolate, Fudge, Butter, People"
"facebook10154130437895891","People, Person, Human, Fries, Food"
"facebook10154137306255891","Food, Dessert, Creme, Cream, Human, People, Person, Logo, Trademark, Jelly, Confectionery, Sweets, Plant, Flora, Grain, Vegetable, Produce, Rice, Bottle, Chocolate"
"facebook10154143131578387","Person, People, Human, Electronics, Trademark, Logo, Laptop, Word, Arch, Arched, Building, Architecture, Motorcycle, Transportation, Railing, Nature, Vehicle, Connector, Electrical Device, Computer"
"facebook10154161943373387","Logo, Trademark, Human, Person, People, Biplane, Airplane, Transportation, Aircraft, Word, Tripod, Street Sign, Road Sign, Poster, Sign, Fireman"
"facebook10154164262558387","Animal, Bird, Crow, Logo, Trademark, Word, People, Human, Person, Agelaius, Blackbird"
"facebook10154171584895891","Jar, People, Human, Person, Calculator, Electronics, Trademark, Logo, Food, Jam, Drink, Beverage"
"brightcove4618454118001","Human, People, Person, Transportation, Car, Automobile, Sports Car, Formula One, Race Car, Tunnel, Motorcycle, Vehicle, Sidecar, Night, TEXT_BOTTOM_CENTER, Kart, Hovercraft, Boat, Driving, Watercraft"
"brightcove5397390684001","Automobile, Car, Transportation, Vehicle, Sports Car, Coupe, TEXT_TOP_LEFT, Car Show, Person, Human, People, TEXT_BOTTOM_CENTER, Logo, Trademark, TEXT_BOTTOM_LEFT, Cab, Taxi, Tire, Gearshift, TEXT_BOTTOM_RIGHT"
"brightcove5437975080001","People, Human, Person, Car, Automobile, Transportation, Vehicle, Clothing, Emblem, Sports Car, Coupe, Overcoat, Suit, Coat, Aluminium, Parking Lot, Parking, Logo, Trademark, Engine"
"brightcove5481596829001","Automobile, Car, Transportation, Vehicle, TEXT_TOP_LEFT, Tire, Flyer, Paper, Brochure, Poster, Text, Banner, Human, Person, People, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Word, Pottery, Plant"
"brightcove5493468219001","Transportation, Vehicle, Human, Person, People, Driving, Car, Automobile, Convertible, Coupe, Sports Car, Road, Asphalt, Tarmac, Machine, Motorcycle, Freeway, Engine, Motor, Wheel"
"brightcove5496379927001","People, Human, Person, Car, Automobile, Transportation, Vehicle, Sports Car, Coupe, Coat, Clothing, Overcoat, Suit, Collage, Poster, Convertible, Logo, Trademark, Word, Engine"
"brightcove5573693871001","Car, Automobile, Transportation, Vehicle, Headrest, Home Decor, Cushion, Convertible, Sedan, Coupe, Sports Car, Suv, Trademark, Logo, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Human, People, Person"
"brightcove5650402002001","Car, Automobile, Transportation, Sports Car, Coupe, Vehicle, Windshield, People, Human, Person, TEXT_TOP_LEFT, TEXT_MIDDLE_LEFT, TEXT_MIDDLE_CENTER, Clothing, Overcoat, Coat, Tuxedo, Suit, Billboard, Convertible"
"brightcove5669035642001","Human, Person, People, Transportation, Automobile, Car, Vehicle, Fire Truck, Truck, Tire, Engine, Machine, Motor, Jeep, Headrest, Gearshift, Suv, Windshield, Home Decor, Cushion"
"brightcove5687316957001","Person, Human, People, Car, Automobile, Suv, Transportation, Vehicle, Headrest, Coupe, Sports Car, Home Decor, Cushion, Nature, Beach, Furniture, Chair, Coast, Sea, Ocean"
"brightcove5731637076001","Gauge, Tachometer, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, Logo, Trademark, Automobile, Suv, Car, Transportation, Cd Player, Electronics, Vehicle, Asphalt, Tarmac"
"brightcove5782578581001","Transportation, Car, Automobile, TEXT_TOP_LEFT, Poster, People, Human, Person, Flyer, Brochure, Paper, Suv, Vehicle, Word, TEXT_MIDDLE_LEFT, Arch, Arched, Vault Ceiling, TEXT_MIDDLE_CENTER, Logo"
"brightcove5791450016001","Electronics, Phone, Tablet Computer, Computer"
"brightcove5796267309001","People, Human, Person, Car, Automobile, Transportation, Vehicle, Electronics, Arrow, Headrest, Trademark, Logo, Furniture, Computer, Tablet Computer, Chair, Clothing, Swimwear, Parking Lot, Parking"
"facebook10153515236364205","People, Human, Person, Clothing, Overcoat, Coat, Suit, Poster, TEXT_TOP_RIGHT, Flyer, Paper, Brochure, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Water, Sports, Sport, Waterfall, River"
"facebook10153552893334205","People, Person, Human, Poster, TV, Television, Electronics, Screen, Monitor, TEXT_MIDDLE_LEFT, TEXT_BOTTOM_LEFT, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, Bottle, Clothing, Overcoat, Coat, Suit, Crowd"
"facebook10153603729359205","People, Human, Person, Word, Wall, Blonde, Female, Girl, Stage, Woman, Table, Furniture, Pool Table, Headrest, Cushion, Home Decor, Indoors, Lamp Post, Pole, Plaid"
"facebook10153625495819205","Human, People, Person, Crowd, Speech, Audience, Word, Electronics"
"facebook10153645869489205","Person, People, Human, Clothing, Overcoat, Coat, Suit, TEXT_BOTTOM_CENTER, Transportation, Train, TEXT_MIDDLE_CENTER, Plant, Jar, Flora, Vehicle, Head, Pottery, TEXT_MIDDLE_LEFT"
"facebook10153847420064205","Person, Human, People, Poster, Flyer, Paper, Brochure, Trademark, Logo, Diagram, TEXT_BOTTOM_CENTER, Clothing, Crowd, Blonde, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, TEXT_TOP_LEFT, Indoors, Banner, Map"
"facebook10153872917088387","Logo, Trademark, Animal, Flyer, Brochure, Paper, Poster, Word"
"facebook10153940388265891","Food, Cream, Dessert, Creme, Person, Human, People, Logo, Trademark, Hole"
"facebook10153973599505891","Food, Custard, Plant, Flora, Fruit, Produce, Citrus Fruit, Grapefruit, Orange, Cup, Person, People, Human, Beverage, Drink"
"facebook10153974162105891","Chocolate, Food, Dessert, Human, Person, People, Glass, Cake, Fudge, Brownie, Goblet, Beverage, Drink"
"facebook10153999510548387","Human, Person, People, Chair, Furniture, Electronics, Speech, Audience, Crowd, Laptop, Panties, Underwear, Clothing, Lingerie, Couch, Bubble, Robot, Mina Atta, Computer, Pc"
"facebook10154000615810891","Drink, Beverage, Human, Person, People, Glass, Jar, Cup, Alcohol, Bottle"
"facebook10154009896920891","Poster, Fungus, Human, Person, People, Boat, Rowboat, Canoe, Flora, Plant, Watercraft, Transportation, Vessel, Dinghy, Agaric, Mushroom, Brochure, Flyer, Paper, Blossom"
"facebook10154039468928387","People, Person, Human, Doctor, Surgeon, Electronics, Computer, Pc, Laptop, Medication, Linen, Napkin, Home Decor, Paper, Poster, Flyer, Brochure, Sink, Adam Clayton Powell IV"
"facebook10154044313490891","Person, People, Human, Mark McEwan, Bottle, Alcohol, Beer Bottle, Beer, Flora, Plant, Jar, Drink, Beverage, Goggles, Pottery, Kenneth Lonergan, Toe, Bowl, Camera, Electronics"
"facebook10154047997774205","Human, People, Person, Overcoat, Coat, Clothing, Suit, Trademark, Logo, Crowd, Audience, Speech, Text, Poster, Jar, Flora, Plant, Flyer, Paper, Brochure"
"facebook10154049272430891","Flora, Plant, Jar, Pottery, Herbs, Potted Plant, Planter, Mint, Vase, Drink, Beverage, Human, Person, People, Bottle, Alcohol, Cocktail, Mojito, Shaker, Glass"
"facebook10154065021179205","Human, Person, People, Poster, Coat, Clothing, Overcoat, Suit, Tuxedo, Speech, Audience, Crowd, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, Paper, Flyer, Brochure, Logo, Trademark"
"facebook10154067076910891","Trademark, Logo, Drawing, Art"
"facebook10154113234255891","Glass, Beverage, Drink, People, Human, Person, Alcohol, Cocktail, Flora, Plant, Bottle, Water Bottle, Mineral Water, Citrus Fruit, Lime, Food, Grapefruit, Fruit, Produce, Jar"
"facebook10154120992819205","Human, People, Person, Overcoat, Clothing, Coat, Suit, Poster, Brochure, Paper, Flyer, Collage, Plant, Jar, Flora, Pottery, Worker, Stage, Bartender, Vase"
"facebook10154144334240891","Beverage, Drink, Cocktail, Alcohol, Food, Flora, Plant, Fruit, Produce, Pineapple, Human, Person, People, Glass, Butter"
"facebook10154220360768387","Flame, Fire, Brochure, Flyer, Poster, Paper, People, Human, Person, Elon Musk, Logo, Trademark, Car, Transportation, Car Dealership, Automobile, Vehicle, Airplane, Word, Aircraft"
"facebook10154224452150891","Human, People, Person, Maiko Kano, Jar, Flora, Plant, Pottery, Vase, Potted Plant, Pizza, Food, André Vásáry, Table, Bowl, Market, Rich Chigga, Ryan Bang"
"facebook10154248685869205","Person, People, Human, Poster, Urban, Building, Coat, Overcoat, Clothing, Suit, High Rise, City, Town, TEXT_BOTTOM_CENTER, Incense"
"facebook10154278763485891","Logo, Trademark, Food, Bbq, Can, Aluminium, Tin, People, Human, Person"
"facebook10154288037468387","Animal, Invertebrate, Arachnid, Spider, Insect, Garden Spider, People, Person, Human, Text, Black Widow, Signature, Handwriting, Autograph, Paper, Brochure, Poster, Flyer"
"facebook10154295537842922","Human, People, Person, Transportation, Vehicle, Flora, Plant, Pottery, Jar, Potted Plant, Vase, Car, Automobile, Logo, Trademark, Bicycle, Bike, Jessica Hecht, Motorcycle, Geneviève Fioraso"
"facebook10154297631198387","Collage, Poster, Logo, Trademark, Hole, Person, People, Human, Nature, Word, Rubble, Sticker, Text, Label, Mountain, Crater, Outdoors, Volcano"
"facebook10154298730780891","People, Person, Human, Ronald Reagan, Trademark, Logo, Trife Diesel, Cup, Édgar González, Bottle, X-Ray, Ct Scan, Uğur Dündar, Donald Regan, Beer, Map, Diagram, Drink, Beverage, AK-69"
"brightcove5422151815001","Automobile, Car, TEXT_TOP_LEFT, Paper, Brochure, Poster, Flyer, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, Person, Human, People, Transportation, Suv, Truck, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Vehicle, Pickup Truck, Trademark"
"brightcove5622770743001","Person, People, Human, Sunlight, Transportation, Vehicle, Camping, Leisure Activities, Logo, Trademark, Atv, Tractor, Shirt, Animal, Convertible, Car, Automobile, Aquarium, Water, Clothing"
"brightcove5688639415001","Car, Automobile, Transportation, Vehicle, Coupe, Sports Car, Gauge, Freeway, Road, Trademark, Logo, Driving, TEXT_TOP_CENTER, TEXT_TOP_LEFT, Flyer, Paper, Poster, Brochure, Suv, Bridge"
"brightcove5689844225001","Transportation, Vehicle, Person, People, Human, Driving, Car, Automobile, Mirror, Car Mirror, Convertible, Suv, Road, Steering Wheel, Gravel, Dirt Road, GPS, Billboard, Scoreboard, Asleep"
"brightcove5744064152001","Sphere, Nature, Astronomy, Globe, Earth, Outer Space, Universe, Planet, Space, Mountain, Outdoors, Alps, Trademark, Logo, Flying, Launch"
"brightcove5749964611001","Automobile, Car, Transportation, Vehicle, Convertible, People, Human, Person, Sports Car, Coupe, Driving, Headrest, Home Decor, Cushion, Spoke, Machine, Tunnel, Road, Wheel, Car Wheel"
"brightcove5761051187001","Car, Automobile, Transportation, People, Person, Human, Vehicle, Sports Car, Coupe, Coat, Clothing, Overcoat, Suit, Jaguar Car, Machine, Suv, Engine, Motor, TEXT_MIDDLE_LEFT, Motorcycle"
"brightcove5764571962001","Flyer, Poster, Brochure, Paper, TEXT_BOTTOM_LEFT, TEXT_TOP_CENTER, TEXT_TOP_RIGHT, TEXT_BOTTOM_RIGHT, TEXT_TOP_LEFT, TEXT_BOTTOM_CENTER, Transportation, Windshield, Vehicle, Automobile, Car, Trademark, Logo, Parking, Parking Lot, Text"
"brightcove5779470831001","Person, People, Human, Driving, Transportation, Beard, Vehicle, Automobile, Car, Convertible, Airplane, Aircraft, TEXT_BOTTOM_LEFT, Logo, Trademark, Cd Player, Gearshift, Electronics, Head, Afro Hairstyle"
"brightcove5781491131001","Transportation, Vehicle, Van, Human, People, Person, Driving, Automobile, Car, Dirt Road, Gravel, Road, TEXT_BOTTOM_LEFT, Castle, Architecture, Building, Suv, Trademark, Logo, Canal"
"brightcove5798869697001","Person, People, Human, Automobile, Car, Transportation, Vehicle, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, Trademark, Logo, Car Seat, Suv, Back, Pottery, Jar, Vase, Plant, Flora, Potted Plant"
"brightcove5798885754001","Human, People, Person, Headrest, Cushion, Home Decor, Gutter, TEXT_BOTTOM_CENTER, Trademark, Logo, TEXT_BOTTOM_RIGHT, Automobile, Car, Aluminium, Plant, Flora, Transportation, Tree, Electronics, Speaker"
"facebook10153570265979205","People, Person, Human, Stage, Word, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Cross, Emblem, Art, Table, Pool Table, Furniture, Clothing, Swimwear, Flora, Plant, Ankle, Hand, Television"
"facebook10153576621719205","Person, People, Human, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_RIGHT, Overcoat, Coat, Clothing, Party, Crowd, Suit, Electronics, Phone, Camera, Sphere, Kiss, Kissing, Mobile Phone, Poodle"
"facebook10153687402464205","Person, Human, People, Poster, Clothing, Shirt, Flyer, Paper, Brochure, Blonde, TEXT_BOTTOM_CENTER, Billboard, Plan, TEXT_BOTTOM_LEFT, Female, Girl, Diagram, Woman, Crowd, TEXT_TOP_CENTER"
"facebook10153748097464205","Human, People, Person, Poster, Crowd, Parade, TEXT_BOTTOM_LEFT, Speech, Audience, Debate, Gymnastics, Sport, Sports"
"facebook10153764399434205","Human, Person, People, Poster, Trademark, Logo, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Speech, Crowd, Audience, Collage, Scoreboard, Billboard, TEXT_TOP_LEFT, Brochure, Paper, Flyer, File"
"facebook10153931964279205","People, Person, Human, Speech, Audience, Crowd, Clothing, Coat, Overcoat, TEXT_TOP_RIGHT, Suit, Graffiti, TEXT_MIDDLE_RIGHT, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER, TEXT_TOP_LEFT, TEXT_BOTTOM_RIGHT, Trademark, Logo, Hand"
"facebook10153944127325891","Dancing, People, Human, Person, Aluminium, Tin, Can"
